text,label
I ACTUALLY  TESTED   POSITIVE  FOR COVID-19 THREE WEEKS AGO. I WAS EXPOSED TO IT WHILE WORKING WITH THE ELDERLY. BY THE GRACE OF GOD IT WASN'T LIFE THREATENING & I RETURN TO WORK TOMORROW.,
If you?ÿý?re having regular cold symptoms go get  tested  because I honestly thought I had a sinus infection and just  tested   positive  for COVID....,
Hey twitter friends. I just  tested   positive  for Covid-19 and am currently quarantined at home. I am feeling much better than a few days ago and am in high spirits. Please stay safe and wear your mask. #COVID19  #LockdownLevel3,
Tested   positive  for hoevid 19,
"I guess if you have to be quarantined in your RV because you are the only one in the house who  tested   positive  for Covid (asymptomatic), this view is pretty nice! #COVID19  #QuarantineLife  #IowaQuarantine  #countryliving pic.twitter.com/vT3Io2nAPf",
I?ÿý?ve recently  tested   positive  for COVID-19 but thankfully I already experienced the worst of it and should fully recover thank God ! #StayHome,
"That was three months ago. Several weeks back I got  tested  for the antibodies.  I   tested   positive , which confirmed the suspicion I had back in March.??If it wasn?ÿý?t for that, I wouldn?ÿý?t have made the decision to travel out of state to be with family.",
You really can't hey. The only reason  I   tested  was because of a lady that  tested   positive  at work. I only had an itchy throat,
"I   tested   positive , may the Lord be with me and my family kuleskhathi",
Link in bio- thank you nightline @DoctorDarienMD  and @jujuchangabc  for having me on Nightline last night. On March 17  I   tested   positive  for Coronavirus. I had two weeks of intense and terrifying symptoms. In April I?ÿý?  https://www. instagram.com/p/CB3CuskAaGc/ ?igshid=xldrgi58xqf1 ?? ?ÿý?,
"I   tested   Positive  for COVID-19 my results came back today from Lancet Laboratories. I had  terrible body aches, fever and headache. Took meds, got better but since last week Friday and it's day 7 today, my sense of smell and taste are not back but my nose is not blocked ",
"I have  been  tested   positive  for Coronavirus today and have completely isolated myself. I am under  doctors supervision and proper medication too. Pray for me ! 

??? Note - Please dont call me or any member of my family. 

Thanks",
"Today (of all days) I've  tested   positive  for #SARSCoV2  #antibodies . Long-suspected; happy to have confirmation. My sense of smell/taste have lightly returned, but are very subdued. Each day is different.

Can I donate plasma/blood? Does anyone know? #COVID19 https:// twitter.com/villalobosdan/ status/1240936761926262786 ?? ?ÿý?",
"I know the feeling,  I   tested   positive  on June 12, I was scared for my family, fortunately the kids and my partner?ÿý?s results came back negative, strength to you I hope your family don?ÿý?t have it. Take one day at a time, it?ÿý?s a journey.",
I hope not....  I   tested   positive  last week.,
Let sprint know  I   tested   positive  for corona,
UPDATE : I have gotten my results and I have  tested   positive  for COVID-19. I?ÿý?m now awaiting a call from DHEC with more information. Y?ÿý?all please stay safe out here. Don?ÿý?t go out unless you absolutely NEED too. Wear a mask at all times & stay 6 ft apart from others.,
"Quarantine day 3/14
For those asking  I   tested   positive  for #covid19  on Tuesday. I mostly have flu like symptoms. I feel fatigued, so lots of lying around and looking out the window. I am thankful for my wife. She is taking good care of me. Pray she doesn?ÿý?t get the virus. pic.twitter.com/YOPwI6BTea",
for all of you that thinks this corona shit is a joke. I just  tested   positive  for the virus and overall pretty much been a homebody throughout the whole thing. sit y?ÿý?all asses down and stop putting the people that you care about at risk.,
"I?ÿý?ve been called out twice in the last month for wearing a mask. Both times I explained that  I   tested   positive  in April and just to be safe, don?ÿý?t want to infect anyone now. Both times the idiot turns pale and backs away.",
Had to get  tested  for #COVID19  to see my Dr. Came back  positive .  But I feel fine. So work dosnt need to know. And i wouldn't give my Dr permission to report my results. Govt dosnt need that info on me. #freenation,
"I woke up with a low grade temp one day,  tested   positive , and felt bad for ONE DAY. The other 13 days I felt fine, and it was like a paid vacation to me. I had colds mess me up worse, to be honest.",
"I was  tested  Covid  Positive  on 13th of June , Since then no Protocol has been followed as Claimed by Administration. 
No Doctor team Came to my place to access the situation or My health Nor there is any Home quarantine Signage is displayed.
God Save DELHI.",
WTF!!!!!!!  I got  tested   positive  last Tuesday and that is messed up,
I was in isolation in the French countryside for 9 weeks. Took every precaution traveling home to Brighton. 9 days into self-imposed quarantine in May I developed symptoms.  Tested   positive . People in the UK are acting like there?ÿý?s no virus at all. Wishing you a good recovery! ,
"I   tested   positive  for COVID.

*Insert existential dread music*",
I live in rural Alabama.  I   tested   POSITIVE  for Covid-19 last week. My test was free.,
"Are the  positive  test results being scrubbed for existing cases?
I just  tested   positive  and was told to stay home and do it again in 1 week.",
"I   tested   positive  for Covid. For anyone who?ÿý?ve been around me, please get  tested !",
We  tested  in separate Labs. I instructed her not to mention me when they ask her if she has been in contact with any  positive  person because I know they gonna base their results on our contact.,
"I spent the past Friday and Saturday with my girlfriend, later on that Saturday I was instructed to get  tested  because our Fin Manager was  positive .  I   tested   positive , but my girlfriend  tested  negative. Even though we spent the night together. I don't want to sound ignorant",
"I did, still  tested   positive .   Retesting today. Hope to be clear!  https:// twitter.com/flawlessri/sta tus/1276123204147429376 ?? ?ÿý?",
Give us some information please.... I was waiting for Thursday so eagerly and do not get any information about jee neet exams.... Understand our anxiety man. And also i am home Quarantined and  tested  corona virus  positive  #postponejee2020  #postponejee2020  #HealthOverNEETjee,
"So i?ÿý?ve  tested   positive  for corona virus.
Prayers are needed please ",
"My husband and I poth  tested   positive  for covid19. This is real, however we're fighting it, doing everything we can to stay active and healthy, we're much better now",
"In 2006 i survived TB XDR (which left me with 1 fully Functioning lung )  last week  i   tested   positive  for corona and I am on day 8 of quarantine with all the symptons gone .
THIXO ENDINAKO AKWANELE UKUTHI NDIKUBONGE NGE MPILO YAM   #Covid19isGettingCloser pic.twitter.com/vsQsoyh26G",
"@ SetuAarogya  , I was diagnosed  positive  on June 9th and  tested  Negative on June 17th .
But app is still showing me  positive  .
My neighbours are scared coz of this notification .
Pls help",
"I   tested   positive  6 weeks ago 

I'm now getting stitches constantly in my side and shortness of breath too.",
"7 days ago, I was  tested  for Covid-19. I have no symptoms and the testing was free. My test result is  POSITIVE .   EVEN  IF  YOU  HAVE  NO  SYMPTOMS,  GET   TESTED !",
I?ÿý?d get a hotel or tent. We went had a few drinks with my dad a few weeks back. We saw him in the Sunday and  tested   positive  on the Tuesday. No symptoms but loss of smell /  taste on the Monday. Luckily we?ÿý?d stayed on other side of garden ,
"I   tested   positive  today..

Someone at work also had it..

Now I'm fuked.",
I have  tested   positive  for covid19,
I had covid19 and went to 11 clinics and hospitals. Finally got  tested  in a private hospital after making a drama and getting into a fight with the nurse. Came back  positive  a few days later. It was a nightmare.,
So soon as the plane land I get to get  tested  for corona and I magically get a  positive  test we got to quarantine for 14 days ,
"I had it. An acquaintance also  tested   positive , as did my best friend?ÿý?s husband in Iceland.",
"@ ReneeYoungWWE  just heard about you?ÿý?re  positive  COVID result, I really hope that your ok & wishing you a speedy recovery.  I   tested   positive  a while ago now and It took me 3 weeks to recover and I had just a mild case. Hugs and kisses to you ",
Well i was symptomatic I had severe fever along with loss of taste and smell. I stayed home dying that period. Got  tested  after I regained my sense of taste after 22 days. And the pcr was negative. After that my mother and father were  tested   positive  now they are negative too.,
