text,label
 i cancelled my flight i tested covid i did refund however i mailed you my kindly process complete refund,1
 nah mannn i tested positive for covid i live my house care now our kitchen isolated for,1
 me my child tested positive for covid asymptomatic hers mild my job me pto if i choose now covid leave can approved if symptomatic,1
 tested positive for covid kicking my ass,1
 covid for week im testing positive,1
 tested positive for could hazard pay,1
 tested positive for covid days my thesis i write i cannot extend my wear wash your disease fucking,1
 my covid test positive for swag,1
 public close proximity cautious i finally tested positive for woke today feeling rough finally i can,1
 tested positive for today mild post i quarantined myself precautions medication request contact me tested,1
 my bella finally back school quarantine for extra week i mild flu symptoms she school christmas break ellie i tested positive for covid jan,1
 my covid test back positive did i fuck i built,1
 tested positive for isolating feels lonely i expect,1
 me break my wife omicron i triple dosed now i did i minor i tested for days moving lol,1
 i tested positive for i hope,1
 i tested positive for thinking christopher bang,1
 i tested positive for covid days i tweet,1
 i follow rules i did i did wind emergency i forgot i tested positive for,1
 worry days residual infection mass virusthis my personal experience back i infected covid i officially remained days positive,1
 sense me i can test positive for covid saturday my job me back knowing testing positive,1
 tested positive for day too feels,1
 tested positive for covid now i school,1
 tested positive for rona tuesday telling covid suck my dick hell every single day,1
 days testing i my official positive corona test i covid for time cool,1
 stream tomorrow positive covid test day spends day,1
 tested covid mild,1
 i my booster jab days i i concerned catch i my now tested positive for days i risked multiple people,1
 deleted ice candy thingy cus wild my messenger i tested positive for i wanna rest ako girls twitter jenak elemn baj ru facebook rani jela kon bwebwenato ke ru twitter,1
 i tested positive for covid headaches body aches killing me idea america lockdown bad for,1
 i tested positive for covid i symptoms,1
 guess tested positive for may delay her material writes,1
 now covid week my surgery life somethin,1
 i tested positive for covid today,1
 day tested positive isolation will steps backwards day foggy sore head my chest gett your jabs,1
 finally fucker caught me i covid positive,1
 omggg plzzz i tested positive for covid today,1
 tested positive fever body i day back day i i my sick brothers stayed he shots he day,1
 morning days positive covid feeling better negative fever for i now lose blessings peace,1
 now your customer care telling me i visit city office reschedule my ticket i covid,1
 i tested positive for isolation for for delays feels violent care yourself your love,1
 now tested positive for covid i stay house atleast friday,1
 never mind i tested positive for karma,1
 friend if you mind share my pinned crowdfunding link i recently tested positive for covid hiv if you could share i safe quarantine worse i die praying,1
 matters covid covid shots i tested positive my concern for people i may living people vaxed their choice,1
 if you read my i i tested cancelled plans prior i walking i sick i common i stayed,1
 i tested covid positive isolation prayers,1
 ya allergy every day reality for cough i test positivegonna rejoin,1
 booster scheduled for i tested positive for covid hours unfortunately will i wearing mask public settings,1
 i covid entire pandemic sunday i test positive for covid i start my period day,1
 im testing positive for covid bright im feeling better,1
 i covid positive i published leading news paper instead twitter,1
 flaw did you i tons people covid for second time weeks ago i tested positive again i light cough runny literally cold second time,1
 my day isolation day covid positive occasional coughing slight chest i feel fine,1
 omg ur mom atleast ur screaming crying she left i covid positive i drinking my mom she danda drink gosh i hate haldi,1
 sick for i tested positive for i symptoms sore fast heartbeat khair,1
 dear i tested positive for isolating requesting contact me monitor,1
 sense tested positive for covid,1
 coming my covid experience i cold tested positive terrible sinus sore fever for i taste,1
 responsible society i covid tested for coughing for i people sick died me vaccines we force them,1
 brother we treated appeals im quarinted isolation barracks cuz i popped positive for toilet will bring if i gotta i gotta shower fucked shit,1
 glad you feeling carter i finished our days isolation we testing positive for luckily we mild reason we tested we homeward bound thursday,1
